task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tumor_normal,auc_bytree03_bynode04_depth4,250,test_054,54,505780750,213640620,2000,129,150,4,0.03,0.8,0.3,0.4,275.783,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_055,55,1283006975,1670869446,2000,109,150,4,0.03,0.8,0.3,0.4,280.834,847,364,0.989010989010989,0.9939393939393939,0.9691734417344173,0.9985739750445634,0.9998555452390097,0.9985739750445634
tumor_normal,auc_bytree03_bynode04_depth4,250,test_056,56,377960475,384097677,2000,109,150,4,0.03,0.8,0.3,0.4,285.991,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.999108734402852,0.9999108734402851,0.999108734402852
tumor_normal,auc_bytree03_bynode04_depth4,250,test_057,57,136576505,1019654983,2000,112,150,4,0.03,0.8,0.3,0.4,291.145,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9996434937611408,0.9999635172362444,0.9996434937611408
tumor_normal,auc_bytree03_bynode04_depth4,250,test_058,58,428190396,532285230,2000,117,150,4,0.03,0.8,0.3,0.4,296.275,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9994652406417112,0.9999453989576463,0.9994652406417112
tumor_normal,auc_bytree03_bynode04_depth4,250,test_059,59,1170778067,676518143,2000,116,150,4,0.03,0.8,0.3,0.4,301.54,847,364,0.9972527472527473,0.9852941176470589,0.9917808837807934,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_060,60,1016127208,913676606,2000,112,150,4,0.03,0.8,0.3,0.4,306.729,847,364,0.989010989010989,0.9939393939393939,0.9691734417344173,0.999554367201426,0.9999547715965627,0.999554367201426
tumor_normal,auc_bytree03_bynode04_depth4,250,test_061,61,1247125110,206393915,2000,115,150,4,0.03,0.8,0.3,0.4,312.233,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.999554367201426,0.9999547715965625,0.999554367201426
tumor_normal,auc_bytree03_bynode04_depth4,250,test_062,62,671995733,307438817,2000,91,150,4,0.03,0.8,0.3,0.4,317.473,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9990196078431373,0.999902248289345,0.9990196078431373
tumor_normal,auc_bytree03_bynode04_depth4,250,test_063,63,840893675,621332021,2000,101,150,4,0.03,0.8,0.3,0.4,322.606,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9991978609625669,0.9999195494770715,0.9991978609625669
tumor_normal,auc_bytree03_bynode04_depth4,250,test_064,64,737479801,1674575406,2000,107,150,4,0.03,0.8,0.3,0.4,327.622,847,364,0.989010989010989,0.9939393939393939,0.9691734417344173,0.9981283422459892,0.9998122733228563,0.9981283422459892
tumor_normal,auc_bytree03_bynode04_depth4,250,test_065,65,1292507612,849263882,2000,125,150,4,0.03,0.8,0.3,0.4,332.822,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9998217468805704,0.9999817451624681,0.9998217468805704
tumor_normal,auc_bytree03_bynode04_depth4,250,test_066,66,166884803,16630117,2000,104,150,4,0.03,0.8,0.3,0.4,337.866,847,364,0.989010989010989,0.9939393939393939,0.9691734417344173,0.9983957219251337,0.9998386871199243,0.9983957219251337
tumor_normal,auc_bytree03_bynode04_depth4,250,test_067,67,288060131,1494056127,2000,118,150,4,0.03,0.8,0.3,0.4,342.972,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9991978609625669,0.9999187460320436,0.9991978609625669
tumor_normal,auc_bytree03_bynode04_depth4,250,test_068,68,286553703,1868477555,2000,98,150,4,0.03,0.8,0.3,0.4,348.083,847,364,0.989010989010989,0.9675579322638146,0.9675579322638146,0.9992869875222816,0.9999272509609556,0.9992869875222816
tumor_normal,auc_bytree03_bynode04_depth4,250,test_069,69,866229161,1310831735,2000,110,150,4,0.03,0.8,0.3,0.4,353.208,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9986631016042781,0.9998674909774274,0.9986631016042781
tumor_normal,auc_bytree03_bynode04_depth4,250,test_070,70,2098102974,738069809,2000,114,150,4,0.03,0.8,0.3,0.4,358.315,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,1.0,0.9999999999999999,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_071,71,1551473629,854550272,2000,118,150,4,0.03,0.8,0.3,0.4,363.463,847,364,1.0,1.0,1.0,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_072,72,1630689766,1339639383,2000,103,150,4,0.03,0.8,0.3,0.4,368.633,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9993761140819964,0.999937056020142,0.9993761140819964
tumor_normal,auc_bytree03_bynode04_depth4,250,test_073,73,898880044,1290726781,2000,113,150,4,0.03,0.8,0.3,0.4,373.788,847,364,1.0,1.0,1.0,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_074,74,1450117813,730676763,2000,102,150,4,0.03,0.8,0.3,0.4,378.928,847,364,0.9945054945054945,0.9837789661319073,0.9837789661319073,0.9999108734402852,0.9999908450059507,0.9999108734402852
tumor_normal,auc_bytree03_bynode04_depth4,250,test_075,75,1187922814,130192008,2000,125,150,4,0.03,0.8,0.3,0.4,384.098,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9992869875222816,0.9999282768513538,0.9992869875222816
tumor_normal,auc_bytree03_bynode04_depth4,250,test_076,76,1755666570,1294558433,2000,92,150,4,0.03,0.8,0.3,0.4,389.121,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9982174688057041,0.9998196454927225,0.9982174688057041
tumor_normal,auc_bytree03_bynode04_depth4,250,test_077,77,1035007636,1037698275,2000,122,150,4,0.03,0.8,0.3,0.4,394.268,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_078,78,446737906,2027209580,2000,123,150,4,0.03,0.8,0.3,0.4,399.511,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,1.0,0.9999999999999999,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_079,79,1637156859,581503716,2000,105,150,4,0.03,0.8,0.3,0.4,404.539,847,364,0.9835164835164835,0.990909090909091,0.9548723034961568,0.9975935828877005,0.9997589602770136,0.9975935828877005
tumor_normal,auc_bytree03_bynode04_depth4,250,test_080,80,1715625936,1399959489,2000,127,150,4,0.03,0.8,0.3,0.4,409.755,847,364,1.0,1.0,1.0,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_081,81,1397873416,2088576436,2000,112,150,4,0.03,0.8,0.3,0.4,414.765,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9991978609625668,0.9999190941148983,0.9991978609625668
tumor_normal,auc_bytree03_bynode04_depth4,250,test_082,82,1251509232,1504216475,2000,108,150,4,0.03,0.8,0.3,0.4,419.785,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9977718360071302,0.9997791818378745,0.9977718360071302
tumor_normal,auc_bytree03_bynode04_depth4,250,test_083,83,776167478,1273020710,2000,122,150,4,0.03,0.8,0.3,0.4,424.918,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9996434937611408,0.9999637089457449,0.9996434937611408
